"F1-10"	"F1-11"	"F1-12"	"F1-13"	"F1-14"	"F1-15"	"F1-16"	"F1-17"	"F1-18"	"F1-19"	"F1-20"	"F1-21"	"F1-22"	"F1-7"	"F1-8"	"F1-9"	"F3-10"	"F3-11"	"F3-12"	"F3-7"	"F3-8"	"F3-9"
"Paenibacillus sonchi"	1.73781794946411	1.95784807115341	2.08880846546259	1.98429276333884	1.39812423689414	1.82147701790632	1.91903494191109	0	1.74526771657001	1.75060820611516	1.98691355256417	1.71913299264531	1.75089767764054	1.76504431507191	1.49852403623185	0	2.30736572437898	1.95410506562298	2.61034783086841	2.33077771794274	1.94367923150431	1.78626644559274
"Paenibacillus azoreducens"	2.07777673823814	1.51649413413543	2.29422564576467	2.2606995574925	1.74992480437344	1.87806665569699	2.07236416253419	1.916463072169	2.11729382740711	1.6413675655531	2.13176090153945	1.97858895576278	2.11444796819507	0	1.8172443728653	1.02745574034496	2.48769023596489	2.10467426137348	2.51828578360189	2.64098820289302	1.99776312354025	2.31631809340869
"Paenibacillus yonginensis"	2.46135805596415	1.6881556155308	2.53818789770929	2.34570404702195	2.12404210110829	1.95286628805429	2.12310800631977	2.00095223711787	1.9873957736653	1.75858325504721	2.3257638225571	2.09580778652593	2.08251988956822	1.86045975531514	2.00577688104109	1.61609527260088	2.38244552427985	2.07474824857304	2.37833734357276	2.55181462382458	1.95402692772398	2.30905438476812
"Paenibacillus lentus"	1.8676203257019	1.57042194219041	2.38097458854634	2.19795480922022	1.93569694276367	1.92812535413896	1.55798001295072	1.95225391531773	1.94644994193284	0	1.93478434109086	1.99976769789057	1.9629920057347	1.38460618066258	1.54575194291993	1.35365481830466	1.90890997571006	1.40778315499829	2.32839321406476	2.5392613451699	2.16459645716385	1.84336945293077
"Paenibacillus ihbetae"	1.93808279155794	1.97148677993782	2.37194567623999	2.014744127891	1.75453686057784	1.84412311330503	1.97637227283864	1.73362496087249	1.82314574545731	1.79639935154316	1.91204453644839	2.03164189398243	2.03117911726364	1.79093420723335	1.88666054145247	1.31958499979222	2.34652606015669	2.08090069615398	2.25137863837696	2.64098820289302	2.09287175279277	2.31270142488124
"Paenibacillus xylanilyticus"	1.74464071703511	1.51649413413543	2.24822822555755	2.20512778229959	1.60224709749604	2.14203285174845	1.83474086436247	1.74760662217358	2.00650650126226	1.93214320698497	2.19698941688819	2.16884198151753	2.10244409756919	0	1.77787704688211	1.3076073980186	2.00099207315786	1.73546246665689	2.69393790890262	2.74766580462446	1.90538786579697	2.05839260980646
"Paenibacillus kribbensis"	1.91584177468067	1.51649413413543	2.16269821546806	2.01840469590694	1.72609992858559	1.99848323783048	2.08299835091387	1.95225391531773	1.95705396494263	1.33990453603558	2.10826243623802	1.97422638967871	2.1551061557272	0	1.57059916410575	1.2130022662839	1.99338261323194	1.61985159388475	0	2.15569913405746	2.1038723089185	1.99532257542049
"Paenibacillus tritici"	2.06501699663438	1.73687964003853	2.31965368839577	2.20984478101054	1.72117399930633	1.97951664182666	1.79583703948949	1.8457136534048	1.75371477148587	1.75858325504721	1.89112105077552	2.04301636555582	2.01659522024293	1.58600378605321	1.97118715870546	1.2130022662839	2.32560466573199	2.00789447143886	2.76400668512608	2.77069094516563	1.98366817243008	2.14663005444979
"Paenibacillus barcinonensis"	1.79567662287576	1.43227223908462	2.10932839233794	2.03274601444297	1.66294556348756	1.90954848282401	2.02701496642311	1.95225391531773	2.16848041771976	1.60914958721031	2.27697184326082	2.21904391054125	2.12149419420318	1.44435904151716	1.73870140136998	1.28261317693817	2.14153596123833	1.84808143358041	1.92015814189945	2.18546001121883	1.98841749893756	2.16741812411179
"Paenibacillus rhizovicinus"	1.93808279155794	1.49691990104158	2.0484688942403	2.05675729116525	1.45655122737709	1.8261016925909	1.96273189115139	1.89739712676258	1.857405571203	1.69026217512224	2.11011584546409	1.9698195557805	2.01361873776705	0	1.75873080559042	1.02745574034496	2.29604298970853	2.02211390947285	2.29159084354775	2.62035202328087	1.9740108087954	2.05839260980646
"Paenibacillus cellulosilyticus"	1.96742259090852	1.38312151717002	2.22326344480319	2.07951029590342	1.93266342601493	2.00766469883971	1.73004694136727	1.78703810005843	1.68103531342343	1.49506636814323	1.93478434109086	1.78489361421019	1.97945584928497	1.47141099226202	1.90660757994034	1.11139035131076	2.10154605872085	1.99691577957964	1.98311489238533	0	1.61533655245524	2.20156222963233
"Paenibacillus durus"	2.0584937330986	1.71320057064941	2.00823169251925	2.03274601444297	1.62136359449352	2.0196122912104	2.03880387771848	1.82318552888851	1.84402417747479	1.58626150635942	1.98691355256417	1.82993784574222	1.95962299363821	1.52093066211695	1.94902867147732	1.00366740964446	2.33619133231704	2.00426565748677	2.11660776183241	2.76315072577404	2.10023632930257	2.13585056331392
"Paenibacillus albicereus"	2.01715198878202	0	2.10597502913365	2.03274601444297	1.70089179791199	2.08764822307584	1.91903494191109	1.77428796769299	1.80121268195922	1.87563107500222	1.99179819327335	1.93765227322071	2.02830125384476	0	1.96392589366491	0	2.2025366484938	2.0255971969082	2.46372383292486	2.91553882872543	1.9276801881787	2.07124590871505
"Paenibacillus albus"	2.0584937330986	1.32768982974634	2.00399508460064	1.99978528521067	1.74992480437344	2.13077576182395	2.23997064787364	2.10913265223778	2.14872368342121	1.57434863359142	2.07145587265936	2.09248114511207	2.14197185814655	1.35133429842431	1.98997715000274	1.11139035131076	2.25180153637493	1.89738513798524	2.32839321406476	2.5640152204628	2.09287175279277	2.19207758245774
"Paenibacillus lautus"	2.04174357901131	0	2.34561796538052	2.27506503684316	1.78551859245071	2.14424967394484	2.0502812183063	2.03773870037213	1.95178431699391	1.90480569125181	1.88804796006718	1.77111650042023	2.20592092105386	0	1.8172443728653	0	2.33966363911284	1.94999551704146	2.71617036580692	2.66068814107391	2.18907983633842	2.07124590871505
"Paenibacillus beijingensis"	1.84134079759983	1.32768982974634	2.02881612178963	1.95154415753242	1.59568325494957	2.02254852990669	1.93409442326121	1.76115216233882	2.11365696608208	1.66159062474292	1.96422618805234	2.13688370301914	2.05625612510568	1.49687624440871	1.67714183969224	1.05000846071163	2.11335236762952	1.78042063581079	2.36231909883554	2.18546001121883	1.63708610423442	2.14663005444979
"Paenibacillus bovis"	2.05187099164108	1.73687964003853	2.36272506179371	2.11884201821749	1.83013576046441	1.85716479446206	1.6799040029987	1.8774555812595	1.71889364079878	1.31867190982309	2.00613088609169	1.88173436249121	1.54483468458002	1.49687624440871	1.73870140136998	1.25609219101761	2.32201764121666	1.9020211104126	2.76400668512608	2.83323882828396	2.02028347052384	2.19684579767735
"Paenibacillus konkukensis"	1.59211611456946	1.26413340892501	2.21548532822451	2.06990459331353	1.63365589639131	2.00156534257493	1.91903494191109	1.79942456201992	1.89524061445918	1.41576386778978	1.91204453644839	1.85947255074591	1.8214165080711	1.58600378605321	1.66758953485865	0.951784332151064	1.99338261323194	1.75530270719746	2.11660776183241	2.51301081506183	1.9276801881787	1.99532257542049
"Paenibacillus naphthalenovorans"	1.85729854290725	1.49691990104158	2.08529219829052	2.17315136045203	1.80227813438565	1.66672580936168	1.73004694136727	1.70423419737264	1.48426196736381	1.44924151825886	1.89720275555885	1.83600765761748	1.81201676372415	1.27600387199803	1.83071890065644	1.11139035131076	2.16800150412017	1.75530270719746	2.53504927712081	2.49926552283922	1.82384908354546	2.05182043578827
"Paenibacillus thiaminolyticus"	1.73781794946411	1.22848865596197	2.1714715036421	2.04662885210935	1.65146563408314	1.90954848282401	1.77499507146141	1.83459564973262	1.46841891398492	1.44924151825886	1.60756414156679	1.59169171713175	1.7341725098828	1.31530034401562	1.75082954381674	1.22784571121264	1.98563744332773	1.72171350488529	2.38613022656639	2.47039669132333	1.68712429945456	2.18238116459973
"Paenibacillus swuensis"	1.80165420475877	1.35628945988009	2.27867465467589	2.10113036333246	1.69038406719665	1.62494054361663	1.81572442885411	1.51709005111819	1.83021733539386	1.65159679615388	1.92071208982624	1.92310185773682	1.86558603304833	1.35133429842431	1.70901143732895	0.951784332151064	2.04404490071446	1.70751500607496	2.5817752715095	2.60965418100435	1.89379738345227	2.06486680800665
"Paenibacillus pabuli"	1.92038203228698	1.45490770330508	1.99539582958804	1.88256731192557	1.65724352954084	1.53601441669528	1.7531022460504	1.82318552888851	1.5814353311695	0	1.68298136208124	1.67778059662515	1.51763094551985	0	1.67714183969224	1.25609219101761	2.22110414086204	1.94999551704146	1.84650207269136	2.21331160451036	1.70562964489375	1.94753405627223
"Paenibacillus algicola"	1.95090043699977	1.35628945988009	2.32780928074134	2.16019736559794	1.75910045257332	1.99848323783048	1.65247990523498	1.79942456201992	1.68103531342343	1.3601473066847	1.77609444136518	1.77111650042023	1.65997476399115	1.31530034401562	1.7889723044227	1.38524523258052	2.00099207315786	1.96220931016134	1.96312645886779	2.21331160451036	1.60403919398962	2.09586467435451
"Paenibacillus larvae"	1.61093800851927	1.43227223908462	1.94964353390362	1.84619995822081	1.7309706121773	1.80246953319166	1.48119558642373	1.5821464958495	1.66079205573922	1.33990453603558	1.7514638585216	1.54716799330258	1.56206770754064	1.35133429842431	1.68184034163157	1.3076073980186	1.97775163480717	1.70023780214152	1.98311489238533	2.30968979271562	1.69647552912132	2.20622799099203
"Paenibacillus sabinae"	1.92038203228698	1.6881556155308	2.25305348081816	1.96411603595953	1.68503330027264	1.5269491005877	0	1.8457136534048	1.69081375620472	1.48032220782284	1.6780078426916	1.6223236954753	1.61000835537009	1.4155094465475	1.70459933715557	0	2.14153596123833	1.98183199553603	2.470135986459	2.15569913405746	1.99311544942788	1.72050208548985
"Paenibacillus chitinolyticus"	1.76448855476689	1.32768982974634	1.91448349801301	1.86735261660709	1.65724352954084	1.81680256587631	1.87044442371319	1.31153231201062	1.56881522970196	1.44924151825886	1.83913415219022	1.57000017516751	1.61000835537009	0	1.8626823740322	0.923316684915767	2.0371593279876	1.87832993185225	2.07121903622899	2.12374781000039	1.66779520872757	2.30166711890715
"Paenibacillus glucanolyticus"	2.80496889266186	0	3.00437939471333	2.96358788871112	2.50070220722599	2.15945845402479	0	0	2.09117203009394	1.91594803139624	2.31320191867687	2.23616830857822	2.15294450571374	0	2.2710954338397	1.87398300660018	2.59979006807487	2.36131962047795	2.96905853104094	3.05998283918232	2.82003853350004	2.54802061425025
"Paenibacillus alvei"	1.70199728255454	0	1.85873598200095	1.80650660526506	1.27893540562668	2.05360112806109	1.97637227283864	1.90703471773227	1.857405571203	1.89912545340602	1.81060403237107	1.84789856067646	2.02248767660629	1.44435904151716	1.9388055035211	0	1.64856839491037	1.89269914339287	2.08688163758411	2.15569913405746	1.94888389749488	1.93903188567774
"Paenibacillus guangzhouensis"	1.7772337830315	0	2.04071417505426	1.74265809285202	1.62136359449352	1.37495179126973	1.6799040029987	1.73362496087249	1.52859307760211	1.27281330578353	1.60164096235272	1.6223236954753	1.66666569626138	0	1.63239801082045	1.19763348983375	2.10154605872085	1.79834944340531	0	0	1.68712429945456	2.24185240727203
"Paenibacillus peoriae"	1.93808279155794	2.2735534088042	2.56002787789683	2.14138705078795	2.10193745876383	2.56070503540364	2.46809272360377	2.30745871718963	2.52543768693552	2.14226595385876	2.45606606354016	2.54190889005426	2.59953210526677	0	1.86880216729158	1.53061470702094	2.13604366408622	2.14072905494785	0	0	2.16459645716385	2.44073242310944
"Paenibacillus agaridevorans"	2.08401872583569	0	2.07093532596555	1.82396405751118	1.78551859245071	1.58675904694601	1.91903494191109	2.06507713810468	1.83717562152844	1.43282519185638	1.99422006478814	1.90804700202517	1.94587935093832	1.98120424451834	1.57659503222441	1.16516132356941	2.05749694976035	2.04922796913151	0	0	1.88788404196316	2.19207758245774
"Brevibacillus brevis"	2.06824224938925	1.49691990104158	2.27867465467589	2.08890812941365	1.8670671102343	2.47579209326922	2.34364639386859	2.12672628065968	2.42387403137191	1.89912545340602	2.50714239059981	2.41301764888815	2.6251123715123	1.60569476635898	2.3368487719752	1.53061470702094	2.57435966916861	2.41827332682797	2.38613022656639	0	1.78034292978741	2.65430045379313
"Brevibacillus sp. MMS20-4M-10-Y"	1.84134079759983	1.26413340892501	1.94479161479929	2.12458894315322	1.52393262515523	2.11213455233723	1.93409442326121	1.81146752539791	1.87038695447667	1.41576386778978	2.09314333547529	1.85372411056501	1.90567514099382	1.44435904151716	1.65782239293434	0.860086457075469	2.24325000404008	1.84808143358041	2.24071563064559	2.18546001121883	1.69647552912132	2.19684579767735
"Brevibacillus choshinensis"	1.67104879432605	1.40839182861812	2.00399508460064	1.8352243022379	1.75910045257332	1.70484124987395	1.65247990523498	1.60183290210838	1.70037686992282	1.67135964250782	1.84257215717698	1.84789856067646	2.04528914703637	1.60569476635898	1.64274704476657	1.25609219101761	2.02305176204118	1.84282866419202	1.92015814189945	0	1.88188907185056	1.99532257542049
"Brevibacillus laterosporus"	2.14734046576259	1.6881556155308	2.22326344480319	1.92525294834884	1.74992480437344	1.88212896699804	1.79583703948949	1.8457136534048	1.91298983208502	1.50932636123382	2.03784160655177	2.10886524446771	1.99842241776571	1.54372240018618	1.63239801082045	1.67202221102376	2.08940980447872	1.85840013454418	2.54049633654984	0	1.62634746683987	2.29415201951097
"Brevibacillus composti"	1.73781794946411	1.75933413380743	2.04071417505426	1.99978528521067	1.62136359449352	1.83067763890834	1.87044442371319	1.65604470477303	1.43488585752846	1.63089157520914	1.62486387161154	1.54716799330258	1.5535366673279	1.60569476635898	1.8501778403217	1.00366740964446	2.12484619767902	2.15641113234532	1.72361985315731	0	1.58052267524097	1.94753405627223
"Cohnella sp. LGH"	2.440048846268	1.84809118031235	2.60388662337402	2.58494482688875	2.12599692475931	2.49296774771195	2.15982447265205	2.14912783295698	2.33048753100473	1.88162489583368	2.44165387903825	2.43328988588269	2.45135620802028	0	2.10271639767901	1.64495838010828	2.52082705236215	2.19799510184846	2.87477938101464	2.65094986298836	1.89379738345227	2.49410833829219
"Cohnella sp. MFER-1"	2.06176761247984	1.51649413413543	2.37011714808739	2.27100887158201	1.78976950024015	1.89409276990098	2.01489709509458	1.76115216233882	2.02926981790365	1.39800478196246	2.14047069226865	2.01996148653603	2.25996045418666	1.35133429842431	1.76262817588845	1.11139035131076	2.10154605872085	1.67764463610324	2.4764548433759	2.55181462382458	1.89379738345227	1.90325406059053
"Cohnella candidum"	1.99490508340628	1.51649413413543	2.22582549882421	2.11593978392709	1.66294556348756	1.617568072619	1.52128255555714	1.62066549417493	1.60562593060845	1.57434863359142	1.69756904867416	1.79824708182262	1.72265349277796	0	1.79979114987872	1.09187802191753	2.18313974380932	1.98943936994243	2.56675167560463	2.74766580462446	1.91106913580211	2.1134541098215
"Saccharibacillus brassicae"	2.08710639599286	1.18965464911643	2.25305348081816	2.29672106554565	1.84154860859059	2.02546505011186	2.15982447265205	1.78703810005843	1.96740523226517	1.83118475579821	2.12466507544625	1.99561376832053	2.15294450571374	1.38460618066258	2.63218796997202	0	2.5045746113222	2.25271481919881	2.65829766825033	2.66068814107391	1.93307895610109	2.60717761693611
"Aneurinibacillus soli"	1.75135795464689	1.82987558745014	1.91968402111403	1.67587403553137	1.56838844132457	2.09015992395046	2.08299835091387	2.0233958217932	2.19953344637942	1.60914958721031	2.18625882537363	2.19860889182098	2.17615073390894	1.72306337601157	1.87782314090003	1.00366740964446	1.92717014001828	1.9020211104126	1.78939268287905	2.68865757134521	2.08158529829099	2.08983957638835
"Thermobacillus composti"	1.57244139832743	0	1.89303534902325	1.91612321495625	1.2649992983959	2.19234272698079	2.00243137671838	1.70423419737264	1.90715365588157	1.88162489583368	1.98445047439237	1.91312349507982	2.09754808228499	1.38460618066258	1.58834400380468	0	2.13604366408622	2.04922796913151	0	2.57588241181216	1.88188907185056	1.90325406059053
"Bacillus paralicheniformis"	1.84672545982245	1.58700590153903	2.31551773126293	2.26691446565784	1.83397346414866	2.34441944747162	2.01489709509458	1.916463072169	2.10998939163768	1.99148549403303	2.12822748044186	2.14583540326168	2.294147710215	0	2.38292328947266	1.33124111258732	2.1304810180845	1.86346897951253	3.06949298071609	2.92611919051972	2.03749499601778	2.14663005444979
"Bacillus velezensis"	2.20728481948065	0	2.47966424286663	2.34912179576169	2.02303069326849	2.38816277903626	2.67970867785156	2.50504115417297	2.68669647263489	2.40586627033132	2.85158665521737	2.87049024453602	2.64230279074979	1.81536715438419	2.3305988251366	1.93535622445816	2.70551185768324	2.36291817292128	2.81579463800827	3.17413423069881	2.41039941950492	2.37042905488644
